x,y,y1,air_temp,wind_speed,air_pressure,rel_humidity,sol_irr,meteo_timestamp,skin_datetime,meteo_datetime
1673827212,3.02,5.4126,0.09798611163472275,1.2057083292916715,923.4899999999992,96.5180555555555,0.0055555555555555835,1673827201.299,2023-01-16 01:00:12,2023-01-16 01:00:01.299
1673827812,2.31,5.428,0.08854166729027722,0.839819441690275,923.1823611111099,96.37638888888883,0.0,1673827801.227,2023-01-16 01:10:12,2023-01-16 01:10:01.227
1673828412,1.42,5.3449,0.01483333329583343,1.662911253705975,923.0377777777784,93.96388888888892,0.0,1673828401.248,2023-01-16 01:20:12,2023-01-16 01:20:01.248
1673829012,2.23,5.3823,-0.13085004642733014,1.5126944476666677,922.6660946327676,92.78975988700564,0.0,1673829001.267,2023-01-16 01:30:12,2023-01-16 01:30:01.267
1673829612,1.3,5.3983,-0.13469444357499977,1.3749583320416834,922.5836111111107,92.83749999999999,0.0,1673829601.285,2023-01-16 01:40:12,2023-01-16 01:40:01.285
1673830212,1.67,5.3963,-0.16588888850972247,0.7588888884777835,922.3145833333341,96.62777777777774,0.0,1673830201.24,2023-01-16 01:50:12,2023-01-16 01:50:01.240
1673830812,1.6,5.4253,-0.11858333277916715,1.2363333339847251,922.0668055555542,95.19305555555569,0.019444444444444157,1673830801.274,2023-01-16 02:00:12,2023-01-16 02:00:01.274
1673831412,2.4,5.4503,-0.11766666694027805,1.2925294242255247,921.8165277777775,92.88611111111108,0.0,1673831401.254,2023-01-16 02:10:12,2023-01-16 02:10:01.254
1673832012,2.19,5.4185,-0.13438888823333306,0.8169722204416608,921.5926388888884,94.89444444444433,0.0,1673832001.251,2023-01-16 02:20:12,2023-01-16 02:20:01.251
1673832612,1.01,5.4024,-0.29220174422363493,1.0689444426805583,921.4896963276825,96.55863935969874,0.0,1673832601.247,2023-01-16 02:30:12,2023-01-16 02:30:01.247
1673833212,1.79,5.3172,-0.3841216474042158,1.2126532561666552,921.3493151340994,96.23093869731798,0.0,1673833201.25,2023-01-16 02:40:12,2023-01-16 02:40:01.250
1673833812,2.72,5.3248,-0.37058333231944585,1.0480138883888919,921.1298611111116,95.82499999999992,0.0,1673833801.256,2023-01-16 02:50:12,2023-01-16 02:50:01.256
